Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
D5KXG8,439592,,84,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Gemmula speciosa,Mollusca,Gastropoda,Neogastropoda,Turridae,Gemmula,Gemmula speciosa,marine,marine
B6DCJ4,434756,Spider toxin CSTX superfamily,107,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
P0CI04,29932,Magi-1 superfamily,42,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0019871 (sodium channel inhibitor activity),,GO:0005576 (extracellular region),GO:0019871 (sodium channel inhibitor activity),1: Evidence at protein level,both,Aphonopelma sp.,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,Aphonopelma sp.,terrestrial,terrestrial
B6DCP3,434756,Spider toxin CSTX superfamily,110,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
P56855,118974,Huwentoxin-1 family,34,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005615 (extracellular space); GO:0044218 (other organism cell membrane); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005615 (extracellular space); GO:0044218 (other organism cell membrane),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Stromatopelma calceatum griseipes,Arthropoda,Arachnida,Araneae,Theraphosidae,Stromatopelma,Stromatopelma calceatum,terrestrial,terrestrial
P83896,272754,Spider toxin Tx2 family,44,fragment,,Disulfide bond,Disulfide bond:5,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Phoneutria keyserlingi,Arthropoda,Arachnida,Araneae,Ctenidae,Phoneutria,Phoneutria keyserlingi,terrestrial,terrestrial
B6DCR1,434756,Spider toxin CSTX superfamily,115,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
P0C2S6,6918,Plectoxin superfamily,87,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Phoneutria nigriventer,Arthropoda,Arachnida,Araneae,Ctenidae,Phoneutria,Phoneutria nigriventer,terrestrial,terrestrial
P59367,6918,Spider toxin Tx2 family,81,,LD(50) is 9.3 ng/house fly.,Disulfide bond,Disulfide bond:5,GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Phoneutria nigriventer,Arthropoda,Arachnida,Araneae,Ctenidae,Phoneutria,Phoneutria nigriventer,terrestrial,terrestrial
B6DCW6,434756,U7-lycotoxin family,78,,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
B6DCZ7,434756,U8-lycotoxin family,77,,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
V9QEI7,256737,Arthropod CHH/MIH/GIH/VIH hormone family,88,,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,3: Inferred from homology,venom_tissue,Latrodectus hesperus,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,Latrodectus hesperus,terrestrial,terrestrial
B6DD11,434756,U11-lycotoxin family,77,,,Disulfide bond,,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
B3EWV1,6928,Cupiennin family,27,,,Amidation,Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Cupiennius salei,Arthropoda,Arachnida,Araneae,Ctenidae,Cupiennius,Cupiennius salei,terrestrial,terrestrial
B6DD27,434756,Spider agouti family,120,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
B6DD40,434756,Spider wap-1 family,87,,,Disulfide bond,Disulfide bond:5,GO:0042742 (defense response to bacterium); GO:0005576 (extracellular region); GO:0030414 (peptidase inhibitor activity),GO:0042742 (defense response to bacterium),GO:0005576 (extracellular region),GO:0030414 (peptidase inhibitor activity),2: Evidence at transcript level,both,Lycosa singoriensis,Arthropoda,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa singoriensis,terrestrial,terrestrial
P84837,278060,Huwentoxin-1 family,33,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0008200 (ion channel inhibitor activity),1: Evidence at protein level,both,Chilobrachys guangxiensis,Arthropoda,Arachnida,Araneae,Theraphosidae,Chilobrachys,Chilobrachys guangxiensis,terrestrial,terrestrial
P49126,38407,Insecticidal toxin DTX family,94,,PD(50) is 0.38 nmol/g in lepidopteran larvae. LD(50) is 0.231 +- 32 nmol/g in blowfly adult L.cuprina. LD(50) is 0.493 nmol/g in the housefly adult M.domestica.,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,1: Evidence at protein level,both,Diguetia canities,Arthropoda,Arachnida,Araneae,Diguetidae,Diguetia,Diguetia canities,terrestrial,terrestrial
Q75WH2,223896,Magi-5 family,81,,,Amidation; Disulfide bond,Disulfide bond:3; Amidation:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0019871 (sodium channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0019871 (sodium channel inhibitor activity),1: Evidence at protein level,both,Macrothele gigas,Arthropoda,Arachnida,Araneae,Macrothelidae,Macrothele,Macrothele gigas,terrestrial,terrestrial
P49271,12944,To aptotoxin III,32,,LD(50) is 1.40 mg/kg by subcutaneous injection.,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Apomastus schlingeri,Arthropoda,Arachnida,Araneae,Euctenizidae,Apomastus,Apomastus schlingeri,terrestrial,terrestrial
B3EWW1,6928,Cupiennin family,20,,,Amidation,Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Cupiennius salei,Arthropoda,Arachnida,Araneae,Ctenidae,Cupiennius,Cupiennius salei,terrestrial,terrestrial
C0K3N3,8730,PDGF/VEGF growth factor family,144,,,Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:5; Pyrrolidone carboxylic acid:1,GO:0005576 (extracellular region); GO:0016020 (membrane),,GO:0005576 (extracellular region); GO:0016020 (membrane),,2: Evidence at transcript level,both,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
P81656,743375,CRISP family,227,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,venom_tissue,Polistes dominula,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes dominula,terrestrial,terrestrial
P84843,226809,Contains 1 Kazal-like domain,76,,,Disulfide bond,Disulfide bond:3,GO:0070588 (calcium ion transmembrane transport); GO:0045986 (negative regulation of smooth muscle contraction); GO:0042311 (vasodilation); GO:0005576 (extracellular region); GO:0019855 (calcium channel inhibitor activity); GO:0005245 (voltage-gated calcium channel activity),GO:0070588 (calcium ion transmembrane transport); GO:0045986 (negative regulation of smooth muscle contraction); GO:0042311 (vasodilation),GO:0005576 (extracellular region),GO:0019855 (calcium channel inhibitor activity); GO:0005245 (voltage-gated calcium channel activity),1: Evidence at protein level,kw_toxin,Hybomitra bimaculata,Arthropoda,Insecta,Diptera,Tabanidae,Hybomitra,Hybomitra bimaculata,terrestrial,terrestrial
A0RZC6,29156,Venom complement C3 homolog family,1651,,,Cleavage on pair of basic residues; Disulfide bond; Glycoprotein,Disulfide bond:12; Glycosylation:3,GO:0006956 (complement activation); GO:0006954 (inflammatory response); GO:0005615 (extracellular space); GO:0004866 (endopeptidase inhibitor activity); GO:0046872 (metal ion binding),GO:0006956 (complement activation); GO:0006954 (inflammatory response),GO:0005615 (extracellular space),GO:0004866 (endopeptidase inhibitor activity); GO:0046872 (metal ion binding),2: Evidence at transcript level,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
Q6ITB5,111177,Venom Kunitz-type family,83,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,venom_tissue,Oxyuranus microlepidotus,Chordata,Lepidosauria,Squamata,Elapidae,Oxyuranus,Oxyuranus microlepidotus,terrestrial,terrestrial
P0DJ75,29017,Venom Kunitz-type family,88,,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,both,Cyriopagopus schmidti,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus schmidti,terrestrial,terrestrial
B5KL40,29156,Venom Kunitz-type family,83,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,venom_tissue,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
Q90W98,169397,Venom Kunitz-type family,83,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,venom_tissue,Pseudonaja textilis textilis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudonaja,Pseudonaja textilis,terrestrial,terrestrial
P25660,8613,Venom Kunitz-type family,65,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,both,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
D2Y2F6,209901,Venom Kunitz-type family,88,,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),2: Evidence at transcript level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
Q7T2Q6,8615,Venom Kunitz-type family,83,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,both,Bungarus flaviceps flaviceps,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus flaviceps,terrestrial,terrestrial
P0DM47,129457,Venom Kunitz-type family,15,fragment,,Disulfide bond,Disulfide bond:2,GO:0005576 (extracellular region); GO:0004867 (serine-type endopeptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0004867 (serine-type endopeptidase inhibitor activity),1: Evidence at protein level,both,Micrurus altirostris,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus altirostris,terrestrial,terrestrial
C0HJU2,1042543,Venom metalloproteinase (M12B) family,175,fragment,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),,GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),1: Evidence at protein level,both,Bothrops pauloensis,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops pauloensis,terrestrial,terrestrial
P22796,8753,Venom metalloproteinase (M12B) family,200,,,Disulfide bond; Glycoprotein,Disulfide bond:3; Glycosylation:1,GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),,GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),1: Evidence at protein level,both,Lachesis muta muta,Chordata,Lepidosauria,Squamata,Viperidae,Lachesis,Lachesis muta,terrestrial,terrestrial
Q8AWX7,8714,Venom metalloproteinase (M12B) family,488,,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:10; Glycosylation:1,GO:0001525 (angiogenesis); GO:0006915 (apoptotic process); GO:0030154 (cell differentiation); GO:0005576 (extracellular region); GO:0004222 (metalloendopeptidase activity); GO:0008270 (zinc ion binding),GO:0001525 (angiogenesis); GO:0006915 (apoptotic process); GO:0030154 (cell differentiation),GO:0005576 (extracellular region),GO:0004222 (metalloendopeptidase activity); GO:0008270 (zinc ion binding),2: Evidence at transcript level,both,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P31982,31149,Venom metalloproteinase (M12B) family,73,,,Disulfide bond,Disulfide bond:6,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Crotalus cerastes cerastes,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus cerastes,terrestrial,terrestrial
P0C6R7,38415,Venom metalloproteinase (M12B) family,50,,,Disulfide bond,Disulfide bond:4,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Echis pyramidum leakeyi,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis pyramidum,terrestrial,terrestrial
C5H5D1,184540,Venom metalloproteinase (M12B) family,418,fragment,,Disulfide bond; Glycoprotein,Disulfide bond:18; Glycosylation:1,GO:0006915 (apoptotic process); GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),GO:0006915 (apoptotic process),GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),2: Evidence at transcript level,both,Crotalus durissus terrificus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus durissus,terrestrial,terrestrial
Q1PHZ4,8726,Venom metalloproteinase (M12B) family,547,fragment,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:14; Glycosylation:2,GO:0042742 (defense response to bacterium); GO:0005576 (extracellular region); GO:0004222 (metalloendopeptidase activity); GO:0008270 (zinc ion binding),GO:0042742 (defense response to bacterium),GO:0005576 (extracellular region),GO:0004222 (metalloendopeptidase activity); GO:0008270 (zinc ion binding),1: Evidence at protein level,both,Bothrops jararacussu,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararacussu,terrestrial,terrestrial
P20164,88087,Venom metalloproteinase (M12B) family,614,,,Disulfide bond; Glycoprotein; Pyrrolidone carboxylic acid; Zymogen,Disulfide bond:25; Glycosylation:4; Pyrrolidone carboxylic acid:1,GO:0005576 (extracellular region); GO:0004222 (metalloendopeptidase activity); GO:0008270 (zinc ion binding),,GO:0005576 (extracellular region),GO:0004222 (metalloendopeptidase activity); GO:0008270 (zinc ion binding),1: Evidence at protein level,both,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q2QA02,31150,Venom metalloproteinase (M12B) family,609,,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:17; Glycosylation:1,GO:0005576 (extracellular region); GO:0004222 (metalloendopeptidase activity); GO:0008270 (zinc ion binding),,GO:0005576 (extracellular region),GO:0004222 (metalloendopeptidase activity); GO:0008270 (zinc ion binding),2: Evidence at transcript level,both,Crotalus durissus durissus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus durissus,terrestrial,terrestrial
V9Z9A3,6887,Venom metalloproteinase (M12B) family,235,fragment,,Disulfide bond,Disulfide bond:1,GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),,GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0004222 (metalloendopeptidase activity),2: Evidence at transcript level,both,Tityus serrulatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus serrulatus,terrestrial,terrestrial
Q8WQK0,32392,,65,,,Disulfide bond,,GO:0005576 (extracellular region); GO:0030414 (peptidase inhibitor activity),,GO:0005576 (extracellular region),GO:0030414 (peptidase inhibitor activity),1: Evidence at protein level,venom_tissue,Cotesia rubecula,Arthropoda,Insecta,Hymenoptera,Braconidae,Cotesia,Cotesia rubecula,terrestrial,terrestrial
P79799,54390,Natriuretic peptide family,139,,,Disulfide bond,Disulfide bond:1,GO:0008217 (regulation of blood pressure); GO:0042311 (vasodilation); GO:0005576 (extracellular region),GO:0008217 (regulation of blood pressure); GO:0042311 (vasodilation),GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Micrurus corallinus,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus corallinus,terrestrial,terrestrial
B8K1V9,8637,Natriuretic peptide family,139,,,Disulfide bond,Disulfide bond:1,GO:0008217 (regulation of blood pressure); GO:0042311 (vasodilation); GO:0005576 (extracellular region),GO:0008217 (regulation of blood pressure); GO:0042311 (vasodilation),GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Micrurus fulvius,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus fulvius,terrestrial,terrestrial
B3A0N1,8725,,15,fragment,,Glycoprotein,,GO:0005615 (extracellular space); GO:0046872 (metal ion binding); GO:0008237 (metallopeptidase activity); GO:0016504 (peptidase activator activity),,GO:0005615 (extracellular space),GO:0046872 (metal ion binding); GO:0008237 (metallopeptidase activity); GO:0016504 (peptidase activator activity),1: Evidence at protein level,both,Bothrops atrox,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops atrox,terrestrial,terrestrial
Q71QI1,39682,Peptidase S1 family,258,,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:6,GO:0005576 (extracellular region); GO:0004252 (serine-type endopeptidase activity),,GO:0005576 (extracellular region),GO:0004252 (serine-type endopeptidase activity),2: Evidence at transcript level,both,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
A8QL53,8656,Peptidase S1 family,282,fragment,,Disulfide bond; Glycoprotein,Disulfide bond:5; Glycosylation:5,GO:0005576 (extracellular region); GO:0004252 (serine-type endopeptidase activity),,GO:0005576 (extracellular region),GO:0004252 (serine-type endopeptidase activity),2: Evidence at transcript level,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
O13057,88087,Peptidase S1 family,260,,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:2,GO:0005576 (extracellular region); GO:0004252 (serine-type endopeptidase activity),,GO:0005576 (extracellular region),GO:0004252 (serine-type endopeptidase activity),2: Evidence at transcript level,both,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
J3S835,8729,Peptidase S1 family,258,,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,GO:0005576 (extracellular region); GO:0004252 (serine-type endopeptidase activity),,GO:0005576 (extracellular region),GO:0004252 (serine-type endopeptidase activity),1: Evidence at protein level,both,Crotalus adamanteus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus adamanteus,terrestrial,terrestrial
P0DJF6,8765,Peptidase S1 family,258,,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:3,GO:0005576 (extracellular region); GO:0004252 (serine-type endopeptidase activity),,GO:0005576 (extracellular region),GO:0004252 (serine-type endopeptidase activity),1: Evidence at protein level,both,Trimeresurus albolabris,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus albolabris,terrestrial,terrestrial
E5L0E5,459671,Peptidase S1 family,258,,,Disulfide bond; Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,GO:0005576 (extracellular region); GO:0004252 (serine-type endopeptidase activity),,GO:0005576 (extracellular region),GO:0004252 (serine-type endopeptidase activity),2: Evidence at transcript level,venom_tissue,Agkistrodon piscivorus leucostoma,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,terrestrial,terrestrial
P0DMH5,8727,Peptidase S1 family,15,fragment,,Disulfide bond; Glycoprotein,,GO:0005576 (extracellular region); GO:0008236 (serine-type peptidase activity),,GO:0005576 (extracellular region),GO:0008236 (serine-type peptidase activity),1: Evidence at protein level,both,Bothrops cotiara,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops cotiara,terrestrial,terrestrial
P0C2P4,432528,Phrixotoxin family,32,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Grammostola rosea,Arthropoda,Arachnida,Araneae,Theraphosidae,Grammostola,Grammostola rosea,terrestrial,terrestrial
A7X4I7,186611,Snake waprin family,70,,,Disulfide bond,Disulfide bond:4,GO:0042742 (defense response to bacterium); GO:0005576 (extracellular region); GO:0030414 (peptidase inhibitor activity),GO:0042742 (defense response to bacterium),GO:0005576 (extracellular region),GO:0030414 (peptidase inhibitor activity),2: Evidence at transcript level,venom_tissue,Thrasops jacksonii,Chordata,Lepidosauria,Squamata,Colubridae,Thrasops,Thrasops jacksonii,terrestrial,terrestrial
B5L5N1,8670,Snake waprin family,75,,,Disulfide bond,Disulfide bond:4,GO:0042742 (defense response to bacterium); GO:0005576 (extracellular region); GO:0030414 (peptidase inhibitor activity),GO:0042742 (defense response to bacterium),GO:0005576 (extracellular region),GO:0030414 (peptidase inhibitor activity),3: Inferred from homology,venom_tissue,Pseudechis australis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis australis,terrestrial,terrestrial
P84027,280265,Omega-agatoxin superfamily,37,fragment,,,,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,GO:0005576 (extracellular region); GO:0072556 (other organism presynaptic membrane),,1: Evidence at protein level,both,Ancylometes sp. MR-2004,Arthropoda,Arachnida,Araneae,Ctenidae,Ancylometes,Ancylometes sp. MR-2004,terrestrial,terrestrial
P25668,35670,Snake three-finger toxin family,71,,LD(50) is 0.15 mg/kg by subcutaneous injection.,Disulfide bond,Disulfide bond:5,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
Q53B53,8665,Snake three-finger toxin family,90,fragment,LD(50) is >300 ug/kg by intraperitoneal injection into mice.,Disulfide bond,Disulfide bond:5,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Ophiophagus hannah,Chordata,Lepidosauria,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah,terrestrial,terrestrial
Q7T2I3,8630,Snake three-finger toxin family,87,fragment,,Disulfide bond,Disulfide bond:5,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,3: Inferred from homology,both,Laticauda laticaudata,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda laticaudata,marine,marine
A0S865,92519,Snake three-finger toxin family,111,,"LD(50) is 0.55 mg/kg by intraperitoneal injection into geckos, and 0.22 mg/kg by intraperitoneal injection into chicks.",Disulfide bond; Pyrrolidone carboxylic acid,Disulfide bond:6; Pyrrolidone carboxylic acid:1,GO:2000272 (negative regulation of receptor activity); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane); GO:0030550 (acetylcholine receptor inhibitor activity),GO:2000272 (negative regulation of receptor activity); GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0030550 (acetylcholine receptor inhibitor activity),1: Evidence at protein level,both,Boiga irregularis,Chordata,Lepidosauria,Squamata,Colubridae,Boiga,Boiga irregularis,terrestrial,terrestrial
O93422,8656,Snake three-finger toxin family,86,,,Disulfide bond,Disulfide bond:5,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,3: Inferred from homology,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P68412,355677,Snake three-finger toxin family,60,,LD(50) is 0.13 mg/kg by intramuscular injection into mice.,Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Hydrophis stokesii,Chordata,Lepidosauria,Squamata,Elapidae,Hydrophis,Hydrophis stokesii,marine,marine
P10457,8628,Snake three-finger toxin family,83,,,Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Laticauda colubrina,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda colubrina,marine,marine
